Index,Frequency,Magnitude,Phase,Real,Imaginary
2475,14502,0.0703491,2.5405,-0.0580183,0.0397853
2476,14507.8,0.0738228,2.59232,-0.0629637,0.0385407
2477,14513.7,0.0752778,2.51061,-0.0607827,0.0444096
2478,14519.5,0.071468,2.52754,-0.0584121,0.0411788
2479,14525.4,0.0741098,2.6012,-0.0635498,0.0381272
2480,14531.2,0.0761665,2.50027,-0.0610328,0.0455669
2481,14537.1,0.069929,2.53969,-0.0576396,0.0395948
2482,14543,0.0762912,2.57872,-0.0645214,0.0407104
2483,14548.8,0.0760912,2.50831,-0.0613363,0.0450303
2484,14554.7,0.0707537,2.55815,-0.0590489,0.0389784
2485,14560.5,0.0767343,2.58764,-0.0652589,0.040366
2486,14566.4,0.0740335,2.51874,-0.0601314,0.0431876
2487,14572.3,0.0714488,2.5444,-0.0590821,0.0401775
2488,14578.1,0.0763271,2.60257,-0.0655045,0.0391788
2489,14584,0.0742583,2.51168,-0.0600067,0.0437435
2490,14589.8,0.0701725,2.56173,-0.0587018,0.0384484
2491,14595.7,0.0760427,2.58402,-0.0645254,0.0402362
2492,14601.6,0.0740987,2.50543,-0.0596038,0.0440227
2493,14607.4,0.0711824,2.55589,-0.0593181,0.0393483
2494,14613.3,0.076493,2.59338,-0.0652836,0.0398651
2495,14619.1,0.0738686,2.50192,-0.0592641,0.0440947
2496,14625,0.0715307,2.56682,-0.060037,0.0388871
2497,14630.9,0.0760256,2.58781,-0.0646628,0.0399827
2498,14636.7,0.0748195,2.49964,-0.0599249,0.0447992
2499,14642.6,0.0717432,2.58637,-0.060966,0.0378185
2500,14648.4,0.0761413,2.58336,-0.0645827,0.0403308
2501,14654.3,0.0740196,2.51898,-0.0601305,0.043165
2502,14660.2,0.071854,2.58102,-0.0608567,0.0382029
2503,14666,0.0762316,2.58526,-0.0647355,0.0402563
2504,14671.9,0.0732652,2.53686,-0.060272,0.0416542
2505,14677.7,0.0713332,2.58658,-0.0606258,0.0375892
2506,14683.6,0.074379,2.57297,-0.0626748,0.0400512
2507,14689.5,0.0738045,2.52893,-0.0603811,0.0424409
2508,14695.3,0.0708881,2.5613,-0.0592839,0.0388656
2509,14701.2,0.0774679,2.59563,-0.0662061,0.0402247
2510,14707,0.0720052,2.52036,-0.0585517,0.04191
2511,14712.9,0.0716036,2.59502,-0.0611716,0.037217
2512,14718.8,0.0754705,2.5732,-0.0636041,0.0406241
2513,14724.6,0.0730939,2.51874,-0.0593681,0.0426398
2514,14730.5,0.0715468,2.5954,-0.0611372,0.0371644
2515,14736.3,0.0763455,2.58016,-0.0646258,0.0406465
2516,14742.2,0.0723717,2.52084,-0.0588702,0.0420947
2517,14748,0.0716081,2.61358,-0.0618557,0.0360776
2518,14753.9,0.0754294,2.56652,-0.0632968,0.0410256
2519,14759.8,0.0718006,2.52834,-0.058717,0.0413236
2520,14765.6,0.0714013,2.59857,-0.0611301,0.0368951
2521,14771.5,0.0757171,2.55718,-0.0631506,0.0417742
2522,14777.3,0.0725362,2.52751,-0.0592839,0.041796
2523,14783.2,0.0717726,2.60167,-0.0615629,0.036896
2524,14789.1,0.0766648,2.55639,-0.0639078,0.0423472
2525,14794.9,0.072043,2.53836,-0.059328,0.0408703
2526,14800.8,0.0729765,2.60652,-0.0627766,0.037211
2527,14806.6,0.0760939,2.56075,-0.0636146,0.0417548
2528,14812.5,0.0719214,2.55061,-0.0597229,0.0400731
2529,14818.4,0.0738091,2.60457,-0.0634196,0.0377591
2530,14824.2,0.0752953,2.58374,-0.0638799,0.039859
2531,14830.1,0.0716828,2.55405,-0.059662,0.0397349
2532,14835.9,0.0719864,2.61603,-0.0622714,0.0361154
2533,14841.8,0.07516,2.56662,-0.063075,0.0408727
2534,14847.7,0.0719812,2.55754,-0.0600493,0.0396909
2535,14853.5,0.0714271,2.62754,-0.0621957,0.0351215
2536,14859.4,0.0738767,2.56236,-0.0618261,0.0404389
2537,14865.2,0.0714851,2.54208,-0.0590189,0.0403346
2538,14871.1,0.0720469,2.61069,-0.0621298,0.036478
2539,14877,0.0747248,2.56697,-0.0627237,0.0406144
2540,14882.8,0.0712446,2.5466,-0.0590013,0.039933
2541,14888.7,0.0723443,2.6107,-0.0623866,0.036628
2542,14894.5,0.074806,2.56322,-0.0626391,0.0408935
2543,14900.4,0.0710409,2.55311,-0.0590908,0.0394346
2544,14906.2,0.0729611,2.60508,-0.0627098,0.0372934
2545,14912.1,0.0751772,2.57498,-0.0634288,0.0403533
2546,14918,0.0706692,2.54913,-0.0586248,0.0394621
2547,14923.8,0.0730047,2.62761,-0.0635719,0.0358929
2548,14929.7,0.0748659,2.56026,-0.0625677,0.0411119
2549,14935.5,0.0701371,2.56146,-0.0586621,0.0384445
2550,14941.4,0.0728531,2.62013,-0.0631703,0.0362917
2551,14947.3,0.0753982,2.55946,-0.0629793,0.0414547
2552,14953.1,0.0694222,2.56642,-0.0582522,0.0377641
2553,14959,0.073597,2.62181,-0.0638768,0.0365549
2554,14964.8,0.0747242,2.55669,-0.0623023,0.0412569
2555,14970.7,0.0694615,2.56951,-0.0584016,0.0376053
2556,14976.6,0.074079,2.62394,-0.0643732,0.0366577
2557,14982.4,0.0741917,2.55298,-0.061706,0.041192
2558,14988.3,0.0702384,2.58118,-0.0594944,0.0373344
2559,14994.1,0.0729859,2.62876,-0.0635968,0.0358104
2560,15000,0.0742663,2.54472,-0.0614253,0.0417423
2561,15005.9,0.0700172,2.58851,-0.0595783,0.036781
2562,15011.7,0.0735311,2.61601,-0.0636068,0.0368916
2563,15017.6,0.0743111,2.55725,-0.0619809,0.040994
2564,15023.4,0.0697805,2.5992,-0.0597654,0.0360196
2565,15029.3,0.0730642,2.61265,-0.0630795,0.0368695
2566,15035.2,0.0737585,2.5568,-0.0615019,0.0407165
2567,15041,0.0698248,2.5809,-0.0591339,0.0371308
2568,15046.9,0.0744932,2.63261,-0.0650506,0.0362995
2569,15052.7,0.0731134,2.54999,-0.0606876,0.0407749
2570,15058.6,0.0693848,2.59356,-0.0592234,0.0361502
2571,15064.5,0.0747299,2.62429,-0.0649517,0.036957
2572,15070.3,0.0733649,2.56486,-0.0614982,0.0400048
2573,15076.2,0.0680597,2.59565,-0.0581665,0.035338
2574,15082,0.0744034,2.61818,-0.064442,0.03719
2575,15087.9,0.0729612,2.55081,-0.0605945,0.0406403
2576,15093.8,0.0693709,2.59657,-0.05932,0.0359647
2577,15099.6,0.0747439,2.61382,-0.0645735,0.037642
2578,15105.5,0.0725549,2.5687,-0.0609706,0.0393294
2579,15111.3,0.0696871,2.58651,-0.059224,0.0367262
2580,15117.2,0.0752239,2.61948,-0.0652016,0.0375152
2581,15123,0.0716073,2.57158,-0.0602856,0.0386426
2582,15128.9,0.0715368,2.58033,-0.0605619,0.0380759
2583,15134.8,0.0749574,2.63747,-0.0656327,0.0362071
2584,15140.6,0.0729161,2.59136,-0.0621538,0.0381269
2585,15146.5,0.0684009,2.60808,-0.0588949,0.0347861
2586,15152.3,0.0741942,2.62806,-0.0646241,0.0364487
2587,15158.2,0.0715979,2.57128,-0.0602663,0.0386553
2588,15164.1,0.0687198,2.60783,-0.0591607,0.0349631
2589,15169.9,0.0744863,2.61972,-0.0645713,0.0371317
2590,15175.8,0.0712014,2.55676,-0.0593679,0.0393075
2591,15181.6,0.0701863,2.62758,-0.0611168,0.0345087
2592,15187.5,0.0739629,2.60638,-0.0636201,0.0377225
2593,15193.4,0.0715279,2.57865,-0.0604904,0.0381725
2594,15199.2,0.0691826,2.62773,-0.0602477,0.0340065
2595,15205.1,0.0735758,2.60273,-0.0631495,0.0377564
2596,15210.9,0.0713145,2.56526,-0.0597949,0.0388629
2597,15216.8,0.0700638,2.62396,-0.0608849,0.0346694
2598,15222.7,0.0744066,2.61662,-0.0643869,0.0372918
2599,15228.5,0.0706579,2.56823,-0.0593584,0.0383291
2600,15234.4,0.0695457,2.63872,-0.0609361,0.0335172
2601,15240.2,0.0737938,2.60792,-0.0635324,0.0375388
2602,15246.1,0.0696273,2.56447,-0.0583503,0.0379895
2603,15252,0.0699944,2.62047,-0.0607035,0.0348467
2604,15257.8,0.0747223,2.59754,-0.0639338,0.0386768
2605,15263.7,0.0701596,2.58272,-0.0594851,0.0372007
2606,15269.5,0.070707,2.61976,-0.0612963,0.0352455
2607,15275.4,0.0739741,2.61468,-0.0639407,0.037199
2608,15281.2,0.0694348,2.58088,-0.0588029,0.0369245
2609,15287.1,0.0702767,2.61887,-0.0608923,0.0350847
2610,15293,0.0735875,2.59388,-0.062823,0.0383195
2611,15298.8,0.0712617,2.57298,-0.0600485,0.0383721
2612,15304.7,0.0711999,2.64779,-0.0626941,0.0337473
2613,15310.5,0.0730256,2.60274,-0.0626776,0.0374735
2614,15316.4,0.0696209,2.57653,-0.0587987,0.0372797
2615,15322.3,0.0711457,2.63627,-0.0622538,0.0344409
2616,15328.1,0.0729985,2.59539,-0.0623773,0.0379191
2617,15334,0.070212,2.57238,-0.0591413,0.0378421
2618,15339.8,0.0713416,2.63721,-0.0624575,0.0344771
2619,15345.7,0.0736798,2.59272,-0.0628571,0.0384408
2620,15351.6,0.0705098,2.58801,-0.0599787,0.0370699
2621,15357.4,0.0713413,2.62867,-0.0621608,0.0350088
2622,15363.3,0.0740113,2.60495,-0.0636077,0.0378382
2623,15369.1,0.0715695,2.594,-0.0611047,0.0372613
2624,15375,0.0703001,2.65515,-0.0621454,0.0328642
2625,15380.9,0.0736533,2.60856,-0.0634354,0.0374267
2626,15386.7,0.0692879,2.59122,-0.0590563,0.0362376
2627,15392.6,0.0713337,2.64504,-0.0627187,0.0339834
2628,15398.4,0.072069,2.6008,-0.061785,0.037102
2629,15404.3,0.0710856,2.58263,-0.0602669,0.0376969
2630,15410.2,0.0702768,2.64945,-0.0619365,0.0332069
2631,15416,0.0740643,2.59172,-0.0631466,0.0387043
2632,15421.9,0.0705825,2.60255,-0.0605738,0.0362313
2633,15427.7,0.0703375,2.6435,-0.061791,0.033604
2634,15433.6,0.0746961,2.60543,-0.0642143,0.0381581
2635,15439.5,0.0696968,2.59633,-0.0595902,0.0361475
2636,15445.3,0.0714101,2.66221,-0.0633607,0.0329366
2637,15451.2,0.0740688,2.59773,-0.0633818,0.0383266
2638,15457,0.0692363,2.6266,-0.0602562,0.0341007
2639,15462.9,0.0705273,2.64502,-0.0620092,0.0336001
2640,15468.8,0.0734653,2.60703,-0.0632162,0.0374282
2641,15474.6,0.0689685,2.60025,-0.0591073,0.0355385
2642,15480.5,0.071414,2.65869,-0.0632479,0.0331612
2643,15486.3,0.0733456,2.59455,-0.0626421,0.0381516
2644,15492.2,0.0694905,2.60685,-0.0597895,0.0354139
2645,15498,0.0722147,2.66391,-0.0641313,0.0331986
2646,15503.9,0.0729703,2.61226,-0.0629839,0.0368469
2647,15509.8,0.0691185,2.61111,-0.0596192,0.0349703
2648,15515.6,0.0712231,2.67172,-0.0635042,0.0322481
2649,15521.5,0.0725917,2.61492,-0.0627546,0.0364887
2650,15527.3,0.0677546,2.59804,-0.0579894,0.0350415
2651,15533.2,0.0713582,2.67722,-0.0638015,0.0319587
2652,15539.1,0.0719278,2.57456,-0.0606709,0.0386348
2653,15544.9,0.0689851,2.61606,-0.0596759,0.0346082
2654,15550.8,0.0725187,2.65568,-0.0641248,0.0338671
2655,15556.6,0.0717081,2.598,-0.0613718,0.0370884
2656,15562.5,0.0686756,2.6087,-0.0591531,0.034889
2657,15568.4,0.0736821,2.64888,-0.0649179,0.0348528
2658,15574.2,0.0723737,2.60581,-0.062232,0.0369476
2659,15580.1,0.0691713,2.63147,-0.0603647,0.0337754
2660,15585.9,0.072532,2.65152,-0.063995,0.0341398
2661,15591.8,0.0734107,2.60722,-0.0631764,0.0373883
2662,15597.7,0.0690431,2.64555,-0.0607214,0.0328612
2663,15603.5,0.0715574,2.67442,-0.0638896,0.0322271
2664,15609.4,0.0730464,2.5905,-0.0622322,0.0382483
2665,15615.2,0.0680215,2.65293,-0.0600603,0.0319325
2666,15621.1,0.0736838,2.66614,-0.0655112,0.0337281
2667,15627,0.0715391,2.62388,-0.0621642,0.0354042
2668,15632.8,0.0666229,2.64899,-0.0587017,0.0315074
2669,15638.7,0.0726481,2.67102,-0.0647517,0.0329387
2670,15644.5,0.0706199,2.58577,-0.0599893,0.037262
2671,15650.4,0.0676316,2.65592,-0.0598108,0.0315706
2672,15656.2,0.0730538,2.66282,-0.0648397,0.0336551
2673,15662.1,0.0702701,2.59002,-0.059849,0.0368236
2674,15668,0.0676578,2.64639,-0.0595303,0.0321515
2675,15673.8,0.0739111,2.66554,-0.0656929,0.0338718
2676,15679.7,0.0698966,2.5866,-0.0594056,0.0368309
2677,15685.5,0.0686413,2.65938,-0.0608143,0.0318316
2678,15691.4,0.0730866,2.65509,-0.0646066,0.0341707
2679,15697.3,0.0703795,2.59932,-0.0602827,0.0363218
2680,15703.1,0.0690427,2.65747,-0.0611085,0.0321347
2681,15709,0.0730221,2.65674,-0.0646058,0.034034
2682,15714.8,0.0704533,2.6114,-0.0607808,0.035628
2683,15720.7,0.0690877,2.67123,-0.061585,0.0313112
2684,15726.6,0.0717653,2.65217,-0.0633404,0.0337379
2685,15732.4,0.0704588,2.6115,-0.060789,0.0356251
2686,15738.3,0.0686172,2.66854,-0.0610817,0.0312625
2687,15744.1,0.0723716,2.65011,-0.0638052,0.0341546
2688,15750,0.0703463,2.61189,-0.0607059,0.0355442
2689,15755.9,0.0681068,2.67353,-0.0607817,0.0307267
2690,15761.7,0.073161,2.65209,-0.0645694,0.0343996
2691,15767.6,0.0696131,2.60574,-0.0598557,0.0355427
2692,15773.4,0.068221,2.68495,-0.061231,0.0300811
2693,15779.3,0.0734342,2.64222,-0.0644668,0.0351656
2694,15785.2,0.0693108,2.6135,-0.0598684,0.034925
2695,15791,0.0687424,2.68683,-0.0617557,0.0301952
2696,15796.9,0.0729812,2.65005,-0.0643405,0.0344463
2697,15802.7,0.0682431,2.60303,-0.058583,0.035002
2698,15808.6,0.0707428,2.69028,-0.0636596,0.0308546
2699,15814.5,0.0713283,2.65028,-0.0628912,0.0336515
2700,15820.3,0.0696232,2.6171,-0.0602643,0.0348655
2701,15826.2,0.0686881,2.68697,-0.0617111,0.0301628
2702,15832,0.0729167,2.65352,-0.064403,0.0341922
2703,15837.9,0.0676404,2.6114,-0.0583539,0.0342058
2704,15843.8,0.0703607,2.69009,-0.0633099,0.0306999
2705,15849.6,0.0712421,2.64834,-0.0627497,0.0337329
2706,15855.5,0.0691258,2.61541,-0.0597754,0.0347172
2707,15861.3,0.0691251,2.68063,-0.0619103,0.0307474
2708,15867.2,0.0732104,2.66301,-0.0649853,0.0337147
2709,15873,0.0676594,2.61413,-0.0584635,0.0340559
2710,15878.9,0.0691909,2.69859,-0.0625117,0.0296592
2711,15884.8,0.0733146,2.63031,-0.063939,0.0358726
2712,15890.6,0.0671871,2.65921,-0.0595206,0.0311674
2713,15896.5,0.0692868,2.66803,-0.0616616,0.0315992
2714,15902.3,0.0721232,2.63878,-0.0631966,0.0347554
2715,15908.2,0.0689765,2.64452,-0.0606291,0.0328918
2716,15914.1,0.0690462,2.68682,-0.0620284,0.030329
2717,15919.9,0.0719239,2.6544,-0.0635557,0.0336708
2718,15925.8,0.0668408,2.62508,-0.0581213,0.0330092
2719,15931.6,0.0702497,2.67195,-0.0626436,0.031793
2720,15937.5,0.0722001,2.65531,-0.0638304,0.0337422
2721,15943.4,0.0683157,2.61927,-0.0592069,0.034082
2722,15949.2,0.0693349,2.69971,-0.0626751,0.0296507
2723,15955.1,0.073536,2.62802,-0.0640494,0.0361279
2724,15960.9,0.067729,2.65365,-0.059825,0.0317519
2725,15966.8,0.0715227,2.68937,-0.0643332,0.0312529
2726,15972.7,0.0709915,2.66776,-0.0631702,0.0323931
2727,15978.5,0.0674961,2.63108,-0.0588898,0.0329805
2728,15984.4,0.0717342,2.70035,-0.0648635,0.0306353
2729,15990.2,0.0704559,2.65212,-0.0621829,0.0331258
2730,15996.1,0.0691674,2.66117,-0.0613378,0.0319657
2731,16002,0.068366,2.70884,-0.0620636,0.0286709
2732,16007.8,0.0713573,2.64312,-0.0626741,0.0341149
2733,16013.7,0.0676755,2.63676,-0.0592333,0.0327321
2734,16019.5,0.0697282,2.72133,-0.0636605,0.0284492
2735,16025.4,0.0718513,2.63631,-0.0628726,0.03478
2736,16031.2,0.0661033,2.64273,-0.058047,0.0316257
2737,16037.1,0.0708653,2.71309,-0.0644581,0.0294455
2738,16043,0.0718247,2.63211,-0.0627027,0.0350307
2739,16048.8,0.0663268,2.65281,-0.0585601,0.0311441
2740,16054.7,0.071086,2.72204,-0.0649208,0.0289569
2741,16060.5,0.071667,2.6131,-0.0618895,0.0361366
2742,16066.4,0.0663953,2.69063,-0.0597577,0.0289371
2743,16072.3,0.0713418,2.69864,-0.0644567,0.0305776
2744,16078.1,0.0702954,2.63258,-0.0613837,0.0342563
2745,16084,0.0674236,2.67447,-0.0602003,0.0303623
2746,16089.8,0.0710884,2.714,-0.064688,0.0294793
2747,16095.7,0.0704878,2.63351,-0.0615836,0.0342928
2748,16101.6,0.0661718,2.70295,-0.0599074,0.0281037
2749,16107.4,0.0689989,2.67994,-0.061776,0.0307339
2750,16113.3,0.0719069,2.62246,-0.0624333,0.0356747
2751,16119.1,0.0670485,2.6853,-0.0601888,0.0295433
2752,16125,0.0707019,2.71543,-0.0643782,0.0292269
2753,16130.9,0.0706625,2.61517,-0.0610956,0.0355037
2754,16136.7,0.0664462,2.69732,-0.0599958,0.0285587
2755,16142.6,0.0721146,2.69975,-0.065189,0.0308369
2756,16148.4,0.0698425,2.64115,-0.0612778,0.0335115
2757,16154.3,0.0659805,2.69488,-0.059506,0.0285036
2758,16160.2,0.0715745,2.69531,-0.0645643,0.0308929
2759,16166,0.0699887,2.63971,-0.0613577,0.0336697
2760,16171.9,0.0660597,2.69424,-0.0595591,0.0285761
2761,16177.7,0.0720343,2.68729,-0.0647277,0.0316111
2762,16183.6,0.0704766,2.65733,-0.0623731,0.0328107
2763,16189.5,0.0660857,2.70237,-0.059813,0.028102
2764,16195.3,0.0715648,2.70686,-0.0649079,0.0301411
2765,16201.2,0.0683249,2.65034,-0.0602449,0.032231
2766,16207,0.0661935,2.69502,-0.059702,0.0285876
2767,16212.9,0.0707248,2.6978,-0.0638738,0.0303666
2768,16218.8,0.0695473,2.62399,-0.0604372,0.0344117
2769,16224.6,0.0660241,2.71998,-0.0602425,0.027019
2770,16230.5,0.0733145,2.67411,-0.0654482,0.0330387
2771,16236.3,0.0674862,2.67123,-0.0601575,0.0305852
2772,16242.2,0.0674751,2.70728,-0.0612106,0.0283928
2773,16248,0.0699916,2.68398,-0.0627903,0.0309226
2774,16253.9,0.0695511,2.65236,-0.0613925,0.0326852
2775,16259.8,0.0669522,2.71738,-0.0610177,0.0275578
2776,16265.6,0.0705032,2.68998,-0.0634349,0.0307687
2777,16271.5,0.0679818,2.66671,-0.0604595,0.0310834
2778,16277.3,0.0662931,2.69091,-0.0596736,0.0288762
2779,16283.2,0.0716295,2.69095,-0.0644787,0.0311976
2780,16289.1,0.0676534,2.66348,-0.0600672,0.0311273
2781,16294.9,0.0665862,2.71363,-0.0605809,0.0276347
2782,16300.8,0.0698435,2.67498,-0.062377,0.0314203
2783,16306.6,0.0680585,2.64753,-0.0599197,0.0322737
2784,16312.5,0.0673295,2.69886,-0.0608378,0.0288447
2785,16318.4,0.0708213,2.68301,-0.063504,0.0313511
2786,16324.2,0.0697661,2.64481,-0.0613328,0.0332504
2787,16330.1,0.065762,2.73362,-0.0603648,0.0260909
2788,16335.9,0.0724627,2.67192,-0.0646161,0.0327965
2789,16341.8,0.0674454,2.65616,-0.0596536,0.0314695
2790,16347.7,0.067489,2.72352,-0.0616764,0.0274005
2791,16353.5,0.0717884,2.68201,-0.0643397,0.0318432
2792,16359.4,0.0673705,2.6627,-0.0597917,0.0310442
2793,16365.2,0.0671231,2.72831,-0.061472,0.0269576
2794,16371.1,0.0704715,2.67619,-0.0629763,0.0316262
2795,16377,0.0679983,2.64377,-0.059745,0.0324701
2796,16382.8,0.0680739,2.72757,-0.0623224,0.0273856
2797,16388.7,0.0711918,2.68589,-0.0639269,0.0313309
2798,16394.5,0.0671251,2.6508,-0.0592017,0.0316375
2799,16400.4,0.0686324,2.72216,-0.0626834,0.0279498
2800,16406.2,0.0718823,2.68835,-0.0646245,0.0314759
2801,16412.1,0.066441,2.66764,-0.0591173,0.0303241
2802,16418,0.0687116,2.73069,-0.0629921,0.0274459
2803,16423.8,0.0705849,2.6673,-0.0627934,0.0322368
2804,16429.7,0.068342,2.67359,-0.0609934,0.0308291
2805,16435.5,0.0682337,2.73786,-0.0627478,0.0268058
2806,16441.4,0.0717224,2.68147,-0.064263,0.031849
2807,16447.3,0.0666373,2.68087,-0.0596891,0.0296267
2808,16453.1,0.0682635,2.73325,-0.0626509,0.0271066
2809,16459,0.0723571,2.68121,-0.0648236,0.0321475
2810,16464.8,0.0667441,2.69732,-0.0602648,0.0286867
2811,16470.7,0.0673649,2.7531,-0.0623449,0.0255175
2812,16476.6,0.070792,2.6776,-0.0633074,0.0316808
2813,16482.4,0.0657975,2.67435,-0.0587449,0.0296368
2814,16488.3,0.0685623,2.75022,-0.063378,0.0261538
2815,16494.1,0.0707703,2.67229,-0.063119,0.0320067
2816,16500,0.0651798,2.69257,-0.0587186,0.0282936
2817,16505.9,0.0684978,2.72476,-0.0626328,0.0277325
2818,16511.7,0.0707568,2.67673,-0.0632482,0.0317204
2819,16517.6,0.0663527,2.68075,-0.0594307,0.029507
2820,16523.4,0.0688964,2.74333,-0.0635043,0.0267191
2821,16529.3,0.0709521,2.67547,-0.0633828,0.0318875
2822,16535.2,0.0650452,2.70262,-0.0588783,0.0276446
2823,16541,0.0695864,2.72804,-0.0637201,0.0279645
2824,16546.9,0.06905,2.67596,-0.0616989,0.0310024
2825,16552.7,0.0665421,2.68223,-0.059644,0.0295034
2826,16558.6,0.0694935,2.73165,-0.0637355,0.0276972
2827,16564.5,0.0715034,2.6705,-0.0637147,0.0324526
2828,16570.3,0.0659866,2.70931,-0.0599166,0.0276447
2829,16576.2,0.0699213,2.75541,-0.0647719,0.0263362
2830,16582,0.0697489,2.66501,-0.0619765,0.0319972
2831,16587.9,0.065603,2.70086,-0.059334,0.0279863
2832,16593.8,0.0710121,2.75078,-0.0656578,0.0270512
2833,16599.6,0.0695621,2.67533,-0.0621366,0.0312718
2834,16605.5,0.0654205,2.71582,-0.0595796,0.0270205
2835,16611.3,0.0701296,2.72918,-0.0642498,0.0281092
2836,16617.2,0.0708247,2.68791,-0.0636599,0.0310412
2837,16623,0.0655858,2.71766,-0.0597801,0.0269785
2838,16628.9,0.0706204,2.76005,-0.0655422,0.0262956
2839,16634.8,0.0682606,2.67425,-0.0609409,0.0307525
2840,16640.6,0.066249,2.73299,-0.0607951,0.0263226
2841,16646.5,0.069512,2.72867,-0.0636696,0.0278943
2842,16652.3,0.0700534,2.69224,-0.0630992,0.0304297
2843,16658.2,0.0650373,2.74844,-0.0600754,0.0249157
2844,16664.1,0.0691627,2.72548,-0.0632609,0.0279559
2845,16669.9,0.0684445,2.69324,-0.0616795,0.0296697
2846,16675.8,0.0659956,2.71006,-0.0599454,0.0276038
2847,16681.6,0.069405,2.74873,-0.0641176,0.0265705
2848,16687.5,0.0694742,2.6757,-0.0620697,0.0312092
2849,16693.4,0.0650022,2.7331,-0.0596538,0.0258207
2850,16699.2,0.0709082,2.72912,-0.0649614,0.0284251
2851,16705.1,0.0693046,2.69254,-0.0624337,0.0300858
2852,16710.9,0.0657246,2.75499,-0.0608738,0.0247812
2853,16716.8,0.0697144,2.74137,-0.0642052,0.0271624
2854,16722.7,0.0677043,2.6834,-0.0607207,0.0299478
2855,16728.5,0.0662224,2.75796,-0.0614087,0.0247866
2856,16734.4,0.0685826,2.74299,-0.0632059,0.0266193
2857,16740.2,0.0665999,2.65799,-0.0589625,0.0309672
2858,16746.1,0.0671566,2.73671,-0.061727,0.0264535
2859,16752,0.0712674,2.73218,-0.0653775,0.0283695
2860,16757.8,0.0671227,2.70968,-0.0609587,0.0280981
2861,16763.7,0.0655994,2.73573,-0.0602703,0.0258991
2862,16769.5,0.0697599,2.74183,-0.0642597,0.0271503
2863,16775.4,0.0684736,2.67611,-0.0611882,0.030735
2864,16781.2,0.065017,2.74988,-0.0600925,0.0248215
2865,16787.1,0.072446,2.74537,-0.0668331,0.0279599
2866,16793,0.066342,2.69873,-0.0599419,0.0284293
2867,16798.8,0.0647621,2.76231,-0.0601594,0.0239787
2868,16804.7,0.0711117,2.71778,-0.0648202,0.0292441
2869,16810.5,0.0674717,2.71113,-0.0613165,0.0281552
2870,16816.4,0.064503,2.76288,-0.0599325,0.0238482
2871,16822.3,0.0701987,2.72162,-0.0640984,0.0286226
2872,16828.1,0.0678407,2.6964,-0.0612282,0.0292143
2873,16834,0.0646676,2.77142,-0.0602874,0.0233951
2874,16839.8,0.0705323,2.72358,-0.0644593,0.0286323
2875,16845.7,0.0666108,2.69218,-0.0599965,0.0289382
2876,16851.6,0.0656308,2.77381,-0.0612418,0.0235974
2877,16857.4,0.070279,2.71426,-0.0639591,0.0291269
2878,16863.3,0.0662846,2.69351,-0.0597408,0.0287172
2879,16869.1,0.0671978,2.7737,-0.0627014,0.0241676
2880,16875,0.0697311,2.72074,-0.0636465,0.0284877
2881,16880.9,0.0665702,2.70069,-0.0602038,0.0284093
2882,16886.7,0.0668203,2.78074,-0.0625167,0.0235925
2883,16892.6,0.0695881,2.72154,-0.0635385,0.0283789
2884,16898.4,0.0665988,2.70341,-0.0603069,0.0282575
2885,16904.3,0.0657245,2.78421,-0.0615718,0.0229918
2886,16910.2,0.0705156,2.71617,-0.0642302,0.029102
2887,16916,0.0654895,2.70147,-0.0592484,0.0279016
2888,16921.9,0.0670142,2.78246,-0.0627387,0.0235533
2889,16927.7,0.070432,2.72153,-0.0643089,0.0287234
2890,16933.6,0.0644327,2.72105,-0.0588185,0.0263051
2891,16939.5,0.0667023,2.75218,-0.0617085,0.0253229
2892,16945.3,0.0714526,2.73687,-0.0656801,0.0281353
2893,16951.2,0.0633939,2.71336,-0.0576696,0.0263249
2894,16957,0.0672538,2.75315,-0.0622434,0.0254723
2895,16962.9,0.0719697,2.72344,-0.0657687,0.0292252
2896,16968.8,0.0646822,2.73157,-0.0593208,0.0257843
2897,16974.6,0.0668389,2.77885,-0.0624896,0.0237168
2898,16980.5,0.0711239,2.72265,-0.0649731,0.0289326
2899,16986.3,0.0637987,2.7341,-0.0585747,0.025284
2900,16992.2,0.0673863,2.77964,-0.0630201,0.0238616
2901,16998,0.0695978,2.72387,-0.0636135,0.0282345
2902,17003.9,0.0630213,2.72758,-0.0576968,0.0253528
2903,17009.8,0.0680597,2.75255,-0.0629737,0.0258154
2904,17015.6,0.0697587,2.71955,-0.0636375,0.0285751
2905,17021.5,0.065233,2.72668,-0.0596981,0.0262961
2906,17027.3,0.0680458,2.78598,-0.0637885,0.023691
2907,17033.2,0.0693254,2.71331,-0.0630639,0.0287917
